2009-01-27_總統至馬家庄祭祖發送紅包
, 馬, 家庄, , 0.009202453987730062
, 台灣, 的, 經濟, 0.002793296089385475
, 名, 進步, 到, 0.002793296089385475
, 年來, 最高, 數字, 0.002793296089385475
, 未來, 5, 年, 0.002793296089385475
, 第, 22, 名, 0.002793296089385475

2011-02-10_總統伉儷出席外交部舉辦的駐華使節代表新春聯歡晚會
, 和平, 的, , 0.006430868167202572
, 在, 中華民國, , 0.006430868167202572
, 在, 國際, , 0.006430868167202572

2011-02-13_總統出席「霧峰林家與臺灣」特展暨新春茶會
, 天佑, 台灣, , 0.012345679012345678
, 也, 能, , 0.00823045267489712
, 在, 關鍵時刻, , 0.00823045267489712
, 林家, 的, , 0.00823045267489712
, 的, 歷史, , 0.00823045267489712
, 林家, 的, 歷史, 0.00823045267489712

2011-02-23_副總統出席靈鷲山「世界宗教博物館」2011年新春祈福茶會
, 副, 總統, , 0.01858736059479554
, 世界, 宗教, , 0.01486988847583643
, 宗教, 博物館, , 0.01486988847583643
, 和平, 的, , 0.011152416356877323
, 宗教, 的, , 0.011152416356877323
, 世界, 宗教, 博物館, 0.01486988847583643
, 各, 宗教, 的, 0.007434944237918215
, 愛與, 和平, 的, 0.007434944237918215
, 經濟, 與, 宗教, 0.007434944237918215

2011-02-23_總統出席《百年兔迎春 國運展宏圖》100年工商團體春節聯誼會
, 的, 發展, , 0.007978723404255319
, 區域, 經濟, , 0.005319148936170213
, 去年, 的, , 0.005319148936170213
, 參與, 區域, , 0.005319148936170213
, 就業, 成長, , 0.005319148936170213
, 區域, 經濟, 整合, 0.005319148936170213
, 參與, 區域, 經濟, 0.005319148936170213
, 特色, 的, 經濟, 0.005319148936170213

2011-03-17_總統出席「歡慶100－與工會領袖新春聯誼餐會」
, 成長, 的, , 0.014150943396226415
, 勞動, 條件, , 0.009433962264150943
, 勞工, 朋友, , 0.009433962264150943
, 勞工, 權益, , 0.009433962264150943
, 勞工, 的, , 0.009433962264150943
, 所有, 勞工, 朋友, 0.009433962264150943
, 改善, 勞動, 條件, 0.009433962264150943
, 照顧, 勞工, 的, 0.009433962264150943
, 經濟, 成長, 的, 0.009433962264150943

2011-03-19_總統出席「2011新春文薈」活動
, 兩岸, 交流, , 0.010344827586206896
, 國際, 合作, , 0.010344827586206896
, 強化, 兩岸, , 0.010344827586206896
, 擴大, 國際, , 0.010344827586206896
, 文化, 總會, , 0.010344827586206896
, 強化, 兩岸, 交流, 0.010344827586206896
, 擴大, 國際, 合作, 0.010344827586206896
, 深化, 本土, 研究, 0.010344827586206896
, 方面, 總統, 說, 0.006896551724137931
, 本土, 研究, 強化, 0.006896551724137931

2012-01-01_總統出席「第八屆漢字文化節：民國101年新春開筆活動」
, 正體, 漢字, , 0.021538461538461538
, 使用, 正體, , 0.012307692307692308
, 漢字, 的, , 0.009230769230769232
, 中華文化, 的, , 0.006153846153846154
, 出版, 的, , 0.006153846153846154
, 使用, 正體, 漢字, 0.012307692307692308
, 正體, 漢字, 的, 0.009230769230769232

2012-01-18_總統出席「國防部101年春節聯歡餐會」
, 建軍, 備戰, , 0.006289308176100629
, 的, 國防, , 0.006289308176100629
, 12, 月, , 0.0041928721174004195
, 人民, 信賴, , 0.0041928721174004195
, 人民, 的, , 0.0041928721174004195
, 人民, 信賴, 最, 0.0041928721174004195
, 信賴, 最, 重要, 0.0041928721174004195
, 小而強, 小而巧, 的, 0.0041928721174004195
, 小而精, 小而強, 小而巧, 0.0041928721174004195
, 最, 重要, 的, 0.0041928721174004195

2012-01-23_總統至臺中市慈濟宮及元保宮參香並向林洋港資政拜年
, 4, 年, , 0.007905138339920948
, 春節, 福袋, , 0.007905138339920948

2012-01-24_副總統伉儷至嘉義市保安宮、城隍廟、地藏王庵等廟宇參拜
, 副, 總統, , 0.02

2012-01-24_總統至佛光山中壢禪淨中心禮佛暨參加新春團拜
, 1, 萬, , 0.004629629629629629
, 4, 年, , 0.004629629629629629
, 也, 是, , 0.004629629629629629
, 也, 談到, , 0.004629629629629629
, 在, 大雨, , 0.004629629629629629
, 1, 萬, 2, 0.004629629629629629
, 在, 大雨, 中, 0.004629629629629629
, 脫胎換骨, 邁向, 卓越, 0.004629629629629629
, 臺灣, 脫胎換骨, 邁向, 0.004629629629629629

2012-01-25_總統於大年初三前往台北松山慈惠堂、高雄市關帝廟及屏東市慈鳳宮參拜並拜訪佛光山星雲大師
, 一定, 會, , 0.008992805755395683
, 地區, 的, , 0.00539568345323741
, 他, 一定, , 0.0035971223021582736
, 免, 簽證, , 0.0035971223021582736
, 國家, 的, , 0.0035971223021582736
, 一定, 會, 讓, 0.0035971223021582736
, 他, 一定, 會, 0.0035971223021582736
, 地區, 的, 補助, 0.0035971223021582736

2012-01-30_總統府101年新春團拜暨茶會
, 但, 他, , 0.008097165991902834
, 副, 總統, , 0.008097165991902834
, 感受, 到, , 0.008097165991902834
, 接觸, 的, , 0.008097165991902834
, 未來, 4, , 0.008097165991902834
, 總統, 致詞, 時, 0.008097165991902834

2012-02-02_總統伉儷出席「中華民國101年外交部新春聯歡晚會」
, 101, 年, , 0.007194244604316547
, 中華民國, 的, , 0.007194244604316547
, 及, 國際, , 0.007194244604316547
, 同時, 也, , 0.007194244604316547
, 國際, 社會, , 0.007194244604316547

2012-02-03_總統出席「中華民國101年工商團體春節聯誼會」
, 因應, 歐債, , 0.0038560411311053984
, 政府, 會, , 0.0038560411311053984
, 12, 月, , 0.002570694087403599
, 可愛, 的, , 0.002570694087403599
, 多, 的, , 0.002570694087403599
, 審慎, 因應, 歐債, 0.002570694087403599
, 非常, 可愛, 的, 0.002570694087403599

2012-02-06_總統出席「歡慶101工會領袖新春聯誼餐會」及「彰燈結綵：2012臺灣燈會」點燈儀式
, 勞工, 朋友, , 0.011804384485666104
, 勞工, 的, , 0.00505902192242833
, 照顧, 勞工, , 0.00505902192242833
, 的, 勞工, , 0.00505902192242833
, 的, 臺灣, , 0.00505902192242833
, 照顧, 勞工, 朋友, 0.00505902192242833
, 一樣, 的, 臺灣, 0.003372681281618887
, 不, 一樣, 的, 0.003372681281618887
, 公布, 幸福, 指數, 0.003372681281618887
, 的, 臺灣, 總統, 0.003372681281618887

2012-02-09_總統出席內政部警政署新春餐會
, 警察, 同仁, , 0.011204481792717087
, 全體, 警察, , 0.008403361344537815
, 民眾, 對, , 0.008403361344537815
, 治安, 滿意度, , 0.008403361344537815
, 人民, 的, , 0.0056022408963585435
, 全體, 警察, 同仁, 0.008403361344537815
, 及, 有效率, 的, 0.0056022408963585435
, 同仁, 的, 努力, 0.0056022408963585435
, 對, 治安, 的, 0.0056022408963585435
, 展現, 清廉, 及, 0.0056022408963585435

2012-02-14_總統出席「醫事攜手、健康幸福」101年新春祈福活動
, 醫療, 品質, , 0.01937984496124031
, 國內, 醫療, , 0.011627906976744186
, 1, 位, , 0.007751937984496124
, 促進, 聯盟, , 0.007751937984496124
, 品質, 促進, , 0.007751937984496124
, 品質, 促進, 聯盟, 0.007751937984496124
, 國內, 醫療, 環境, 0.007751937984496124
, 床, 1, 位, 0.007751937984496124
, 改善, 國內, 醫療, 0.007751937984496124
, 臺灣, 醫療, 品質, 0.007751937984496124

2012-03-01_總統與五院院長、副院長及秘書長茶敘
, 副, 院長, , 0.007155635062611807
, 司法, 改革, , 0.005366726296958855
, 組織, 再造, , 0.005366726296958855
, 1, 月, , 0.0035778175313059034
, 2, 月, , 0.0035778175313059034
, 改革, 方面, 總統, 0.0035778175313059034
, 的, 經濟, 景氣, 0.0035778175313059034
, 行政院, 主計, 總處, 0.0035778175313059034
, 行政院, 組織, 再造, 0.0035778175313059034
, 黃金, 十年, 政策, 0.0035778175313059034

2012-03-04_總統出席「2012新春文薈」活動
, 文化, 總會, , 0.005639097744360902
, 中華, 語文, , 0.0037593984962406013
, 中華文化, 的, , 0.0037593984962406013
, 億元, 的, , 0.0037593984962406013
, 具有, 臺灣, , 0.0037593984962406013
, 中華, 語文, 知識庫, 0.0037593984962406013
, 具有, 臺灣, 特色, 0.0037593984962406013
, 推動, 文化, 政策, 0.0037593984962406013
, 文化, 創意, 產業, 0.0037593984962406013
, 更, 多, 資源, 0.0037593984962406013

2013-01-01_副總統出席「圓山文化節百家揮毫迎新春」
, 副, 總統, , 0.01937984496124031
, 102, 年, , 0.011627906976744186
, 102, 位, , 0.007751937984496124
, 13, 位, , 0.007751937984496124
, 中華民國, 書學, , 0.007751937984496124
, 102, 年, 的, 0.007751937984496124
, 象徵, 開國, 102, 0.007751937984496124
, 開國, 102, 年, 0.007751937984496124

2013-02-10_總統前往嘉義新港奉天宮與雲林北港朝天宮參拜

2013-02-10_總統前往行天宮及竹林山觀音寺祈福參拜
, 一定, 較, , 0.00823045267489712
, 今年, 一定, , 0.00823045267489712
, 副, 秘書長, , 0.00823045267489712
, 區, 竹林, , 0.00823045267489712
, 去年, 好, , 0.00823045267489712
, 一定, 較, 去年, 0.00823045267489712
, 副, 秘書長, 熊, 0.00823045267489712
, 區, 竹林, 山, 0.00823045267489712
, 山, 觀音寺, 參拜, 0.00823045267489712
, 新北市, 林口, 區, 0.00823045267489712

2013-02-11_總統與副總統前往桃園縣「佛光山中壢禪淨中心」參加禮佛及新春團拜
, 年金, 改革, , 0.007246376811594203
, 國人, 面對, , 0.004830917874396135
, 定, 會, , 0.004830917874396135
, 政府, 定, , 0.004830917874396135
, 桃園, 國際機場, , 0.004830917874396135
, 政府, 定, 會, 0.004830917874396135

2013-02-12_副總統前往高雄市祈福參拜
, 副, 總統, , 0.025454545454545455
, 岀, 席, , 0.01090909090909091
, 可能, 成為, , 0.007272727272727273
, 席, 佛光山, , 0.007272727272727273
, 成為, 第一個, , 0.007272727272727273
, 可能, 成為, 第一個, 0.007272727272727273
, 岀, 席, 佛光山, 0.007272727272727273

2013-02-12_總統初三訪視行程
, 海巡, 署, , 0.0121580547112462
, 海域, 執法, , 0.004559270516717325
, 海巡, 弟兄, , 0.004559270516717325
, 保疆護, 漁, , 0.00303951367781155
, 前往, 屏東縣, , 0.00303951367781155
, 在, 海域, 執法, 0.00303951367781155
, 所有, 海巡, 同仁, 0.00303951367781155
, 海域, 執法, 方面, 0.00303951367781155
, 海巡, 署, 在, 0.00303951367781155
, 致詞, 時, 表示, 0.00303951367781155

2013-02-15_副總統前往高雄、屏東地區訪視及祈福參拜
, 副, 總統, , 0.018912529550827423
, 拉克, 颱風, , 0.0070921985815602835
, 災後, 重建, , 0.0070921985815602835
, 莫, 拉克, , 0.0070921985815602835
, 颱風, 災後, , 0.0070921985815602835
, 拉克, 颱風, 災後, 0.0070921985815602835
, 莫, 拉克, 颱風, 0.0070921985815602835
, 颱風, 災後, 重建, 0.0070921985815602835
, 仁愛, 之, 家, 0.004728132387706856
, 億元, 資金, 來自, 0.004728132387706856

2013-02-17_總統前往臺北木柵指南宮祈福參拜
, 指南, 宮, , 0.010810810810810811

2013-02-18_總統出席「2013年大陸臺商春節團拜暨聯誼餐會」
, 來, 臺, , 0.005780346820809248
, 兩岸, 和平, , 0.004624277456647399
, 一定, 會, , 0.003468208092485549
, 並, 修正, , 0.003468208092485549
, 並, 深化, , 0.003468208092485549
, 並, 修正, 兩岸人民, 0.003468208092485549
, 並, 深化, 兩岸, 0.003468208092485549
, 修正, 兩岸人民, 關係, 0.003468208092485549
, 兩岸, 兩會, 互設, 0.003468208092485549
, 兩岸人民, 關係, 條例, 0.003468208092485549

2013-02-18_總統府102年新春團拜暨茶會
, 今天, 是, , 0.007575757575757576
, 他, 昨天, , 0.007575757575757576
, 副, 總統, , 0.007575757575757576
, 時, 表示, , 0.007575757575757576
, 景氣, 升溫, , 0.007575757575757576
, 總統, 致詞, 時, 0.007575757575757576
, 致詞, 時, 表示, 0.007575757575757576

2013-02-20_總統出席「中華民國102年新春聯歡晚會」
, 部長, 伉儷, , 0.008
, 世界衛生, 大會, , 0.005333333333333333
, 參與, 世界衛生, , 0.005333333333333333
, 和平, 發展, , 0.005333333333333333
, 國家, 與, , 0.005333333333333333
, 參與, 世界衛生, 大會, 0.005333333333333333
, 國家, 與, 地區, 0.005333333333333333

2013-02-21_副總統出席「102年全國中小企業聯合新春團拜」
, 副, 總統, , 0.021645021645021644
, 全國, 中小企業, , 0.017316017316017316
, 中小企業, 總會, , 0.012987012987012988
, 中華民國, 全國, , 0.012987012987012988
, 經濟, 發展, , 0.008658008658008658
, 中華民國, 全國, 中小企業, 0.012987012987012988
, 全國, 中小企業, 總會, 0.012987012987012988

2013-02-21_副總統出席「臺北市勞工新春團拜酒會」暨「2013電信暨智慧生活展開幕典禮」
, 副, 總統, , 0.019174041297935103
, 他, 於, , 0.004424778761061947
, 於, 民國, , 0.004424778761061947
, 總統, 表示, , 0.004424778761061947
, 臺北市, 勞工, , 0.004424778761061947
, 副, 總統, 表示, 0.004424778761061947
, TD, -, LTE, 0.0029498525073746312
, 他, 於, 民國, 0.0029498525073746312
, 再創, 經濟, 榮景, 0.0029498525073746312
, 時, 表示, 他, 0.0029498525073746312

2013-02-22_副總統出席「電腦與雲端委員會公會」及「臺灣雲端運算產業協會」新春聯誼餐會
, 副, 總統, , 0.017006802721088437
, 雲端, 運算, , 0.013605442176870748
, 臺灣, 雲端, , 0.01020408163265306
, 雲端, 科技, , 0.01020408163265306
, 國內, 產業, , 0.006802721088435374
, 臺灣, 雲端, 運算, 0.006802721088435374
, 與, 雲端, 委員會, 0.006802721088435374
, 雲端, 委員會, 公會, 0.006802721088435374
, 雲端, 科技, 之, 0.006802721088435374
, 雲端, 運算, 產業協會, 0.006802721088435374

2013-02-24_總統出席「2013新春文薈」
, 正體, 漢字, , 0.010526315789473684
, 中華文化, 總會, , 0.007894736842105263
, 收容, 人, , 0.007894736842105263
, 經濟, 成長率, , 0.007894736842105263
, %, 上, , 0.005263157894736842
, %, 上, 修至, 0.005263157894736842
, 復甦, 的, 路上, 0.005263157894736842
, 推廣, 正體, 漢字, 0.005263157894736842
, 的, 路上, 大步, 0.005263157894736842
, 路上, 大步, 邁進, 0.005263157894736842

2013-03-06_總統出席「中華民國102年工商團體春節聯誼會」
, 主導, 的, , 0.0035149384885764497
, 之, 目標, , 0.0035149384885764497
, 停建, 之, , 0.0035149384885764497
, 全球, 經濟, , 0.0035149384885764497
, 區, 電機, , 0.0035149384885764497
, 區, 電機, 電子, 0.0035149384885764497
, 區域, 經濟, 整合, 0.0035149384885764497
, 臺灣, 區, 電機, 0.0035149384885764497
, 行政院, 長江, 宜樺, 0.0035149384885764497
, 電子, 工業, 同業公會, 0.0035149384885764497

2014-01-01_總統出席「漢字文化節：臺北建城130、揮毫展新運」活動
, 正體, 漢字, , 0.025380710659898477
, 漢字, 文化節, , 0.007614213197969543
, 之美, 總統, , 0.005076142131979695
, 使用, 正體, , 0.005076142131979695
, 傳, 文化, , 0.005076142131979695
, 使用, 正體, 漢字, 0.005076142131979695
, 傳, 文化, 臺北, 0.005076142131979695
, 屆, 文化, 獎得主, 0.005076142131979695
, 提倡, 正體, 漢字, 0.005076142131979695
, 文化, 臺北, 耀, 0.005076142131979695

2014-01-23_總統出席國防部103年春節聯歡活動
, 占, 人口比例, , 0.005825242718446602
, 人口比例, 約, , 0.003883495145631068
, 募兵, 人數, , 0.003883495145631068
, 募兵制, 的, , 0.003883495145631068
, 固若, 磐石, , 0.003883495145631068
, 占, 人口比例, 約, 0.003883495145631068
, 將, 持續, 推動, 0.003883495145631068
, 總統, 進一步, 表示, 0.003883495145631068

2014-01-31_總統初一訪視行程
, 拚, 經濟, , 0.006024096385542169
, 馬, 年, , 0.004518072289156626
, TPP, 及, , 0.0030120481927710845
, 三峽, 祖師廟, , 0.0030120481927710845
, 之, 決心, , 0.0030120481927710845
, 今年, 是, 農曆, 0.0030120481927710845
, 他, 就任, 總統, 0.0030120481927710845
, 就任, 總統, 後, 0.0030120481927710845
, 拚, 經濟, 之, 0.0030120481927710845
, 是, 他, 就任, 0.0030120481927710845

2014-02-01_總統初二訪視行程
, 東方, 美人, , 0.005813953488372093
, 美人, 茶, , 0.0048449612403100775
, 致詞, 時, , 0.0048449612403100775
, 馬, 家庄, , 0.0048449612403100775
, 拚, 經濟, , 0.003875968992248062
, 東方, 美人, 茶, 0.0048449612403100775
, 致詞, 時, 表示, 0.003875968992248062
, 並, 親自, 體驗, 0.001937984496124031
, 中壢, 禪淨, 中心, 0.001937984496124031
, 亞洲, 四小龍, 最低, 0.001937984496124031

2014-02-05_總統出席「2014大陸臺商春節聯誼餐會」
, 促進, 兩岸, , 0.00482315112540193
, 夥伴, 協定, , 0.00482315112540193
, 經濟, 示範區, , 0.00482315112540193
, 自由, 經濟, , 0.00482315112540193
, 中國, 大陸, , 0.003215434083601286
, 自由, 經濟, 示範區, 0.00482315112540193
, 共同, 為, 促進, 0.003215434083601286
, 區域, 經濟, 整合, 0.003215434083601286
, 和平, 與, 繁榮, 0.003215434083601286
, 政府, 共同, 為, 0.003215434083601286

2014-02-05_總統出席總統府103年新春團拜暨茶會
, 區域, 經濟, , 0.00821917808219178
, 經濟, 整合, , 0.00821917808219178
, 全力, 衝刺, , 0.005479452054794521
, 夥伴, 協定, , 0.005479452054794521
, 我, 加入, , 0.005479452054794521
, 區域, 經濟, 整合, 0.00821917808219178
, 推動, 自由, 經濟, 0.005479452054794521
